"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
000008011662,250000075601,2,180,,,,
000008011668,000008011668,2,300,,,,
000008011668,160000013891,2,180,,,,
000008011668,160000013892,2,180,,,,
000008013344,000008013344,2,300,,,,
000008013345,000008013345,2,300,,,,
000008013345,710008013345,2,180,,,,
000008010193,000008010193,2,300,,,,
000008010193,060260001002,2,180,,,,
000008010193,060260001099,2,180,,,,
000008010193,450009260001,2,300,,,,
000008010193,160000003315,2,180,,,,
000008010193,160000003316,2,180,,,,
000008010193,160000003313,2,180,,,,
000008010193,160000003314,2,180,,,,
000008010193,300000007403,2,180,,,,
000008010193,710009260001,2,300,,,,
000008010193,160000003311,2,180,,,,
000008010193,160000003312,2,180,,,,
000008010193,160000003317,2,180,,,,
000008010193,160000003318,2,180,,,,
000008010193,160000003319,2,180,,,,
000008010193,300000007401,2,180,,,,
000008011703,000008011703,2,300,,,,
000008013109,000008013109,2,300,,,,
000008013109,160000004851,2,180,,,,
000008013109,160000004852,2,180,,,,
000008013109,710009260016,2,240,,,,
000008013492,000008013492,2,300,,,,
000008013492,250000152401,2,180,,,,
000008011387,000008011387,2,300,,,,
000008012611,000008012611,2,300,,,,
000008012611,500000518202,2,180,,,,
000008012734,000008012734,2,300,,,,
000008012734,140094160721,2,60,,,,
000008012734,140094160722,2,60,,,,
000008012733,000008012733,2,300,,,,
000008012733,270000008101,2,180,,,,
000008012733,270000008102,2,180,,,,
000008012733,270000008103,2,180,,,,
000008012733,270000008104,2,180,,,,
000008012733,710009220008,2,180,,,,
000008012733,300000000370,2,180,,,,
000008012733,250000116401,2,180,,,,
000008012733,250000116402,2,180,,,,
000008012145,000008012145,2,300,,,,
000008010226,000008010226,2,300,,,,
000008010224,000008010224,2,300,,,,
000008010222,000008010222,2,300,,,,
000008010220,000008010220,2,360,,,,
000008010220,710009435602,2,360,,,,
000008010220,390094356021,2,180,,,,
000008010220,390094356022,2,180,,,,
000008012295,000008012295,2,300,,,,
000008011776,000008011776,2,300,,,,
000008011776,130000854001,2,180,,,,
000008011776,130000854002,2,180,,,,
000008011776,450009203961,2,180,,,,
000008010182,000008010182,2,300,,,,
000008010182,300000000861,2,240,,,,
000008010182,300000000862,2,240,,,,
000008010182,710009245002,2,60,,,,
000008010183,000008010183,2,300,,,,
000008011414,000008011414,2,300,,,,
000008011414,640000007131,2,180,,,,
000008011414,640000007132,2,180,,,,
000008011414,780000606406,2,180,,,,
000008011414,780000606401,2,180,,,,
000008011536,000008011536,2,300,,,,
000008011537,000008011537,2,300,,,,
000008011537,140094154641,2,60,,,,
000008011537,140094154642,2,60,,,,
000008011533,000008011533,2,300,,,,
000008011533,650030883901,2,180,,,,
000008011533,650030883902,2,180,,,,
000008011533,650030883906,2,180,,,,
000008013487,000008013487,2,300,,,,
000008013487,060200005030,2,180,,,,
000008013487,060200005032,2,180,,,,
000008013487,130000800001,2,180,,,,
000008013487,130000800002,2,180,,,,
000008013487,130000800003,2,180,,,,
000008013487,130000800004,2,180,,,,
000008013487,130000800005,2,180,,,,
000008013487,450009200005,2,180,,,,
000008013483,000008013483,2,600,,,,
000008013483,060200000101,2,180,,,,
000008013483,060200000105,2,180,,,,
000008013483,130000840001,2,180,,,,
000008013483,130000840002,2,180,,,,
000008013483,130000840003,2,180,,,,
000008013483,100000471801,2,180,,,,
000008013483,100000471802,2,180,,,,
000008013483,130000840005,2,180,,,,
000008013483,070101007005,2,240,,,,
000008013483,070101007408,2,240,,,,
000008013480,000008013480,2,300,,,,
000008013481,000008013481,2,300,,,,
000008013481,270000081101,2,180,,,,
000008013481,270000081102,2,180,,,,
000008013481,250000242001,2,180,,,,
000008013481,250000242002,2,180,,,,
000008013489,000008013489,2,300,,,,
000008013489,100000432602,2,180,,,,
000008012605,000008012605,2,300,,,,
000008012605,640000008321,2,180,,,,
000008012605,640000008322,2,180,,,,
000008012605,710009445956,2,180,,,,
000008011093,000008011093,2,300,,,,
000008011093,130000821101,2,180,,,,
000008011098,000008011098,2,300,,,,
000008010217,000008010217,2,360,,,,
000008010217,160000001311,2,240,,,,
000008010217,160000001312,2,240,,,,
000008010217,160000001313,2,240,,,,
000008010217,160000001314,2,240,,,,
000008010217,710009261512,2,240,,,,
000008010217,390092615121,2,180,,,,
000008010214,000008010214,2,300,,,,
000008010214,130000808001,2,180,,,,
000008010214,450009203780,2,180,,,,
000008010214,130000808002,2,180,,,,
000008010215,000008010215,2,300,,,,
000008010215,300000001351,2,180,,,,
000008010215,300000001352,2,180,,,,
000008010215,300000001353,2,180,,,,
000008010215,710009245029,2,300,,,,
000008010215,250000520601,2,180,,,,
000008010215,250000520602,2,180,,,,
000008010334,000008010334,2,300,,,,
000008010334,710009950070,2,300,,,,
000008010335,000008010335,2,300,,,,
000008081220,000008081220,2,300,,,,
000008012282,000008012282,2,300,,,,
000008010338,000008010338,2,300,,,,
000008012280,000008012280,2,300,,,,
000008012289,000008012289,2,300,,,,
000008011408,000008011408,2,300,,,,
000008011409,000008011409,2,300,,,,
000008011409,160000000721,2,180,,,,
000008011409,160000000722,2,180,,,,
000008013160,000008013160,2,300,,,,
000008012897,000008012897,2,300,,,,
000008080260,000008080260,2,300,,,,
000008080260,100000700701,2,180,,,,
000008080260,100000700702,2,180,,,,
000008080260,710009210007,2,240,,,,
900000001204,900000003257,1,,,,,
900000003104,900000003174,2,180,,,,
900000003104,900000003175,2,240,,,,
900000003104,900000003176,2,180,,,,
900000003201,900000003205,2,360,,,,
900000003201,900000003200,2,540,,,,
900000003257,900000001204,2,180,,,,
900000007104,900000007108,2,300,,,,
900000008102,900000008104,2,180,,,,
900000008103,900000009104,2,420,,,,
900000009104,900000008103,2,420,,,,
900000009202,900000009272,2,180,,,,
900000013102,900000013172,2,240,,,,
900000013102,900000013173,2,180,,,,
900000017101,900000017171,2,180,,,,
900000020201,900000020207,2,300,,,,
900000020204,900000026207,2,300,,,,
900000020207,900000020201,2,300,,,,
900000023201,900000023172,2,240,,,,
900000024101,900000024108,2,375,,,,
900000024101,900000024202,2,420,,,,
900000024101,900000024200,2,5940,,,,
900000024101,900000024103,2,280,,,,
900000024101,900000024205,2,240,,,,
900000024106,900000026202,2,360,,,,
900000024106,900000026204,2,300,,,,
900000024106,900000026208,2,600,,,,
900000024108,900000024101,2,375,,,,
900000024108,900000024202,2,5940,,,,
900000024108,900000024200,2,5940,,,,
900000024108,900000024103,2,5940,,,,
900000024108,900000024205,2,5940,,,,
900000024202,900000024101,2,420,,,,
900000024202,900000024108,2,5940,,,,
900000024202,900000024200,2,180,,,,
900000024202,900000024103,2,5940,,,,
900000024202,900000024205,2,200,,,,
900000024203,900000024252,2,180,,,,
900000024203,900000024204,2,240,,,,
900000024252,900000024203,2,180,,,,
900000024252,900000024204,2,420,,,,
900000025101,900000025424,2,300,,,,
900000025301,900000025321,2,360,,,,
900000025321,900000025301,2,360,,,,
900000025424,900000025101,2,300,,,,
900000026201,900000026271,2,180,,,,
900000026201,900000026203,2,300,,,,
900000026202,900000024106,2,360,,,,
900000026202,900000026204,2,300,,,,
900000026202,900000026208,2,600,,,,
900000026204,900000024106,2,300,,,,
900000026204,900000026202,2,300,,,,
900000026204,900000026208,2,180,,,,
900000026207,900000020204,2,300,,,,
900000026271,900000026201,2,180,,,,
900000026271,900000026203,2,5940,,,,
900000027259,900000027260,2,120,,,,
900000027260,900000027259,2,120,,,,
900000029101,900000029302,2,360,,,,
900000029101,900000029371,2,300,,,,
900000029302,900000029101,2,360,,,,
900000029302,900000029371,2,180,,,,
900000030202,900000030272,2,180,,,,
900000034102,900000034170,2,300,,,,
900000037109,900000037111,2,180,,,,
900000037111,900000037109,2,180,,,,
900000037168,900000210142,2,180,,,,
900000037204,900000037274,2,120,,,,
900000037205,900000037208,2,120,,,,
900000039159,900000039150,2,289,,,,
900000039159,900000039148,2,5940,,,,
900000041102,900000043172,2,180,,,,
900000046203,900000046273,2,120,,,,
900000048109,900000046354,2,240,,,,
900000048109,900000048108,2,240,,,,
900000049101,900000220102,2,180,,,,
900000049201,900000049258,2,360,,,,
900000049241,900000049271,2,120,,,,
900000049258,900000049201,2,360,,,,
900000049301,900000049372,2,240,,,,
900000049372,900000049301,2,240,,,,
900000049374,900000220068,2,360,,,,
900000050202,900000050282,2,240,,,,
900000050282,900000050202,2,240,,,,
900000051202,900000051351,2,300,,,,
900000051301,900000051371,2,180,,,,
900000051301,900000051372,2,180,,,,
900000051351,900000051202,2,300,,,,
900000051371,900000051301,2,180,,,,
900000051371,900000051372,2,180,,,,
900000053205,900000053275,2,120,,,,
900000054101,900000054106,2,360,,,,
900000054106,900000054101,2,360,,,,
900000057102,900000058103,2,480,,,,
900000057102,900000057103,2,420,,,,
900000058101,900000058100,2,360,,,,
900000058103,900000057102,2,480,,,,
900000058103,900000057103,2,240,,,,
900000060101,900000060153,2,300,,,,
900000060153,900000060101,2,300,,,,
900000061102,900000061702,2,240,,,,
900000062202,900000062282,2,180,,,,
900000062202,900000062781,2,240,,,,
900000062202,900000062782,2,300,,,,
900000062202,900000062784,2,180,,,,
900000062282,900000062202,2,180,,,,
900000062282,900000062781,2,180,,,,
900000062282,900000062782,2,240,,,,
900000062282,900000062784,2,120,,,,
900000064201,900000064279,2,120,,,,
900000064201,900000064278,2,120,,,,
900000064271,900000064771,2,190,,,,
900000066101,900000066103,2,360,,,,
900000066101,900000066150,2,300,,,,
900000066101,900000066171,2,240,,,,
900000066103,900000066101,2,360,,,,
900000066103,900000066150,2,420,,,,
900000066103,900000066171,2,300,,,,
900000068104,900000068106,2,480,,,,
900000068106,900000068104,2,480,,,,
900000068152,900000068158,2,480,,,,
900000068158,900000068152,2,480,,,,
900000069201,900000069211,2,60,,,,
900000069201,900000069271,2,5940,,,,
900000069211,900000069201,2,60,,,,
900000069211,900000069271,2,240,,,,
900000069251,900000069262,2,240,,,,
900000069262,900000069251,2,240,,,,
900000069271,900000069201,2,5940,,,,
900000069271,900000069211,2,240,,,,
900000070301,900000070701,2,180,,,,
900000070301,900000070702,2,180,,,,
900000072181,900000073101,2,480,,,,
900000073101,900000072181,2,480,,,,
900000073203,900000073273,2,120,,,,
900000074201,900000074701,2,180,,,,
900000074201,900000074702,2,180,,,,
900000078101,900000078104,2,300,,,,
900000078101,900000078105,2,300,,,,
900000078101,900000078106,2,180,,,,
900000078101,900000078170,2,240,,,,
900000078101,900000078171,2,240,,,,
900000078151,900000078172,2,180,,,,
900000078201,900000078271,2,5940,,,,
900000078201,900000078272,2,180,,,,
900000078201,900000078273,2,240,,,,
900000078271,900000078201,2,5940,,,,
900000078271,900000078272,2,180,,,,
900000078271,900000078273,2,5940,,,,
900000079221,900000079220,2,240,,,,
900000080201,900000080405,2,300,,,,
900000080202,900000080204,2,240,,,,
900000080204,900000080202,2,180,,,,
900000080401,900000080403,2,360,,,,
900000080403,900000080401,2,360,,,,
900000080405,900000080201,2,300,,,,
900000081202,900000260206,2,120,,,,
900000081204,900000081271,2,120,,,,
900000082105,900000082202,2,420,,,,
900000082201,900000082205,2,480,,,,
900000082202,900000082105,2,420,,,,
900000082205,900000082201,2,480,,,,
900000082257,900000083102,2,300,,,,
900000083101,900000083181,2,240,,,,
900000083102,900000082257,2,300,,,,
900000083152,900000083202,2,180,,,,
900000083181,900000083101,2,240,,,,
900000083202,900000083152,2,180,,,,
900000083251,900000083207,2,240,,,,
900000083252,900000083250,2,120,,,,
900000085104,900000085105,2,480,,,,
900000085104,900000085108,2,120,,,,
900000085105,900000085104,2,480,,,,
900000085105,900000085108,2,600,,,,
900000085108,900000085104,2,120,,,,
900000085108,900000085105,2,600,,,,
900000085202,900000085252,2,300,,,,
900000085252,900000085202,2,300,,,,
900000086101,900000086161,2,290,,,,
900000086161,900000086101,2,290,,,,
900000089301,900000089303,2,360,,,,
900000089301,900000089401,2,5940,,,,
900000089301,900000089451,2,5940,,,,
900000089301,900000089304,2,5940,,,,
900000089301,900000089372,2,180,,,,
900000089301,900000089375,2,5940,,,,
900000089303,900000089301,2,360,,,,
900000089303,900000089401,2,300,,,,
900000089303,900000089451,2,360,,,,
900000089303,900000089304,2,240,,,,
900000089303,900000089372,2,5940,,,,
900000089303,900000089375,2,180,,,,
900000089401,900000089301,2,5940,,,,
900000089401,900000089303,2,300,,,,
900000089401,900000089451,2,5940,,,,
900000089401,900000089304,2,180,,,,
900000089401,900000089372,2,5940,,,,
900000089401,900000089375,2,5940,,,,
900000089451,900000089301,2,5940,,,,
900000089451,900000089303,2,360,,,,
900000089451,900000089401,2,5940,,,,
900000089451,900000089304,2,5940,,,,
900000089451,900000089372,2,5940,,,,
900000089451,900000089375,2,5940,,,,
900000092201,900000092282,2,180,,,,
900000093102,900000093156,2,300,,,,
900000093102,900000093201,2,420,,,,
900000093156,900000093102,2,300,,,,
900000093156,900000093201,2,5940,,,,
900000093201,900000093102,2,420,,,,
900000093201,900000093156,2,5940,,,,
900000096101,900000096193,2,300,,,,
900000096101,900000096407,2,5940,,,,
900000096101,900000096197,2,180,,,,
900000096101,900000096198,2,240,,,,
900000096193,900000096101,2,300,,,,
900000096193,900000096407,2,5940,,,,
900000096193,900000096197,2,5940,,,,
900000096193,900000096198,2,5940,,,,
900000096407,900000096101,2,5940,,,,
900000096407,900000096193,2,5940,,,,
900000096407,900000096197,2,180,,,,
900000096407,900000096198,2,5940,,,,
900000096410,900000096710,2,180,,,,
900000096410,900000096711,2,180,,,,
900000100003,900000100030,2,360,,,,
900000100003,900000100005,2,300,,,,
900000100003,900000100024,2,120,,,,
900000100003,900000100026,2,180,,,,
900000100003,900000100031,2,300,,,,
900000100003,900000100703,2,300,,,,
900000100003,900000100704,2,300,,,,
900000100003,900000100705,2,240,,,,
900000100003,900000100707,2,420,,,,
900000100003,900000100711,2,240,,,,
900000100003,900000100712,2,420,,,,
900000100003,900000100731,2,360,,,,
900000100009,900000100709,2,180,,,,
900000100009,900000100710,2,180,,,,
900000100011,900000100528,2,180,,,,
900000100011,900000100018,2,180,,,,
900000100014,900000100516,2,180,,,,
900000100015,900000100045,2,240,,,,
900000100019,900000100719,2,120,,,,
900000100019,900000100819,2,120,,,,
900000100020,900000100022,2,180,,,,
900000100020,900000005208,2,240,,,,
900000100020,900000100720,2,300,,,,
900000100020,900000100721,2,240,,,,
900000100020,900000100722,2,300,,,,
900000100025,900000100037,2,300,,,,
900000100027,900000100513,2,300,,,,
900000100030,900000100003,2,360,,,,
900000100030,900000100005,2,300,,,,
900000100030,900000100024,2,300,,,,
900000100030,900000100026,2,360,,,,
900000100030,900000100031,2,120,,,,
900000100030,900000100703,2,240,,,,
900000100030,900000100704,2,360,,,,
900000100030,900000100705,2,360,,,,
900000100030,900000100707,2,360,,,,
900000100030,900000100711,2,420,,,,
900000100030,900000100712,2,420,,,,
900000100030,900000100731,2,120,,,,
900000100045,900000100015,2,240,,,,
900000100051,900000100080,2,180,,,,
900000100080,900000100051,2,180,,,,
900000100513,900000100027,2,300,,,,
900000100526,900000100726,2,120,,,,
900000100528,900000100011,2,180,,,,
900000100528,900000100018,2,300,,,,
900000110009,900000110006,2,120,,,,
900000110010,900000110011,2,420,,,,
900000110010,900000110710,2,120,,,,
900000110011,900000110010,2,420,,,,
900000110012,900000160504,2,300,,,,
900000110013,900000110713,2,180,,,,
900000110018,900000110718,2,120,,,,
900000110028,900000110728,2,120,,,,
900000110502,900000110503,2,360,,,,
900000110503,900000110502,2,360,,,,
900000110514,900000110518,2,120,,,,
900000120004,900000120021,2,480,,,,
900000120004,900000120026,2,540,,,,
900000120004,900000120020,2,360,,,,
900000120004,900000120011,2,360,,,,
900000120004,900000120545,2,540,,,,
900000120005,900000120023,2,360,,,,
